Id,Score
1323668,5.0
598533,5.0
510470,5.0
1024765,5.0
529892,5.0
1147223,5.0
55568,5.0
498173,5.0
1107183,5.0
111772,5.0
1130809,5.0
1662647,5.0
680774,5.0
1061718,5.0
637030,5.0
116160,5.0
314167,5.0
228120,5.0
937868,5.0
1187263,5.0
769927,5.0
725703,5.0
447334,5.0
25943,4.0
968602,5.0
1663604,5.0
481000,5.0
769255,4.0
1039818,5.0
1133437,4.0
1618379,5.0
1323800,5.0
1628627,5.0
1568321,5.0
695523,4.0
1489296,5.0
1458946,5.0
602992,5.0
1426473,5.0
340805,5.0
910762,5.0
851967,5.0
316992,5.0
1565733,5.0
1126908,5.0
816792,5.0
1492314,5.0
1513393,5.0
1278556,5.0
1001937,5.0
862089,5.0
1075699,4.0
714604,5.0
935473,4.0
580131,5.0
825414,3.0
623780,5.0
1245881,5.0
53389,5.0
176474,4.0
720079,5.0
1434531,5.0
513396,5.0
397222,5.0
4270,5.0
573526,5.0
374194,4.0
814149,5.0
431007,5.0
189088,5.0
572993,5.0
268056,5.0
993814,4.0
731597,5.0
1430811,5.0
1066771,5.0
869320,5.0
356088,5.0
51932,5.0
1251276,5.0
1248442,5.0
158099,5.0
867035,5.0
334569,5.0
462551,5.0
1598449,4.0
1309567,5.0
784029,5.0
1059688,5.0
1556233,5.0
463424,5.0
644251,5.0
606070,5.0
936490,5.0
1530387,5.0
1566837,5.0
617831,5.0
996953,5.0
820018,5.0
237430,5.0
1022002,5.0
696862,4.0
544686,5.0
929137,5.0
1297231,5.0
604634,5.0
288577,5.0
1363134,5.0
1463291,5.0
685354,5.0
1298924,5.0
1551784,5.0
907899,5.0
99469,5.0
1175204,5.0
1432242,5.0
1404230,5.0
1507764,5.0
34058,5.0
1162459,5.0
522277,4.0
1372141,5.0
1191341,5.0
792750,5.0
710259,5.0
507336,5.0
519868,3.0
1128816,5.0
1028411,5.0
374769,5.0
215571,5.0
443111,5.0
675731,5.0
1652258,5.0
1632371,5.0
613577,5.0
192826,5.0
1007234,5.0
1508383,5.0
940483,5.0
1333574,5.0
909590,5.0
1524552,5.0
890943,5.0
452629,5.0
1421661,5.0
999650,5.0
833554,5.0
408981,5.0
164371,5.0
888394,5.0
387261,5.0
604807,5.0
1029163,4.0
142613,5.0
1457076,5.0
171594,5.0
235989,5.0
520439,5.0
502088,5.0
1390466,5.0
136785,5.0
140174,5.0
284363,5.0
39738,5.0
274257,5.0
472739,5.0
374205,5.0
555565,5.0
259931,5.0
920643,5.0
75864,5.0
428883,4.0
560232,5.0
1171401,5.0
131514,5.0
831907,5.0
1540436,5.0
1024599,5.0
720698,5.0
1379821,5.0
1565833,5.0
771876,5.0
1435783,5.0
1203464,5.0
895172,5.0
393376,5.0
393783,5.0
720182,5.0
354667,5.0
643484,5.0
1468105,5.0
124167,5.0
1474123,5.0
572024,5.0
436988,5.0
1315455,5.0
1188241,5.0
174083,5.0
152754,5.0
507675,5.0
1655638,5.0
1452408,5.0
1013886,4.0
27411,5.0
1433294,5.0
1046193,5.0
1634214,5.0
1367907,5.0
1257592,5.0
205855,5.0
537388,5.0
407912,4.0
684908,5.0
951330,5.0
669244,5.0
1362993,5.0
436734,5.0
1135875,5.0
206265,5.0
978134,5.0
1485599,5.0
490237,5.0
1385701,5.0
1090998,5.0
1458894,4.0
591259,5.0
619217,5.0
1419114,5.0
1006345,5.0
1272515,5.0
217397,5.0
445384,4.0
588641,5.0
289558,5.0
1414804,5.0
52799,5.0
1073016,5.0
661277,5.0
1518570,5.0
531339,5.0
911652,5.0
246539,5.0
1341020,5.0
1603721,5.0
1661847,5.0
287349,4.0
850809,5.0
1125550,5.0
1646587,5.0
1279325,5.0
319208,5.0
301848,5.0
682541,5.0
1197991,5.0
1053247,5.0
644812,5.0
1006609,5.0
704092,5.0
743770,5.0
1064335,5.0
891515,5.0
1465494,5.0
525425,5.0
922817,5.0
1308251,5.0
548857,5.0
18157,5.0
883623,5.0
1113082,5.0
1136401,5.0
707447,4.0
1099901,5.0
1545238,5.0
1405681,4.0
1111554,5.0
649108,5.0
443587,4.0
690834,4.0
259420,5.0
1633758,5.0
1663086,5.0
1525021,5.0
301217,5.0
1674664,5.0
1446282,5.0
1395694,4.0
1560834,5.0
467173,5.0
805313,5.0
1435481,5.0
663814,5.0
1519663,5.0
237183,5.0
1122145,5.0
1243219,5.0
128089,3.0
3665,5.0
208777,5.0
1073331,5.0
1255932,5.0
84735,5.0
851511,5.0
585455,4.0
1225702,5.0
1091069,5.0
707625,4.0
1295538,5.0
387627,5.0
381747,5.0
244473,5.0
835952,5.0
286146,5.0
56666,5.0
1604648,5.0
587233,5.0
583199,5.0
76737,5.0
1057446,5.0
1074672,5.0
1192787,5.0
397123,5.0
630629,5.0
930976,5.0
1024279,5.0
610748,5.0
1036628,5.0
1421003,5.0
972811,5.0
874521,5.0
381463,5.0
687188,5.0
823168,4.0
810985,5.0
320290,5.0
1422804,5.0
834395,5.0
739698,3.0
1266304,5.0
1005679,5.0
773065,5.0
1115255,5.0
1041321,5.0
853526,5.0
1196064,5.0
670840,5.0
24263,5.0
684716,5.0
604455,4.0
1389326,5.0
1590773,5.0
494145,5.0
234375,5.0
969916,5.0
530102,5.0
676828,5.0
154476,5.0
1427580,5.0
72518,5.0
226810,5.0
1076786,5.0
1377499,5.0
29271,5.0
796619,4.0
1022251,5.0
1357821,5.0
273435,5.0
36126,5.0
15628,5.0
1525137,4.0
905493,5.0
710592,5.0
64845,5.0
1024204,5.0
630070,4.0
1236875,5.0
598420,5.0
1332743,5.0
150281,5.0
270871,4.0
992482,5.0
12618,5.0
231717,5.0
492280,5.0
429170,5.0
973936,5.0
1209921,5.0
104497,5.0
1578097,5.0
382397,5.0
833446,5.0
370794,5.0
255308,5.0
1525755,5.0
1053112,5.0
1020101,5.0
192389,5.0
892039,5.0
131315,5.0
494822,5.0
1390655,5.0
138415,5.0
872862,4.0
936622,5.0
689764,5.0
20893,5.0
1126139,5.0
1081977,3.0
487865,5.0
551172,5.0
662445,5.0
52125,5.0
1440429,5.0
779506,5.0
1455768,5.0
1117968,5.0
1298351,5.0
1619646,5.0
352939,5.0
1377383,5.0
44593,5.0
1275435,5.0
134999,4.0
629742,5.0
119311,5.0
426651,4.0
1682579,5.0
1628525,5.0
74818,5.0
1150490,5.0
184301,5.0
1356156,5.0
265980,5.0
1548362,5.0
761003,5.0
1659490,5.0
1222155,5.0
822031,5.0
602179,5.0
1691168,5.0
845100,5.0
506628,5.0
441749,5.0
996408,5.0
1019584,5.0
917698,5.0
1547093,5.0
712462,5.0
1547898,5.0
57668,5.0
1194677,5.0
1452648,5.0
1439798,5.0
1264998,5.0
1693967,5.0
1405192,5.0
500529,5.0
490285,5.0
24322,5.0
123960,5.0
693796,5.0
57841,5.0
384312,5.0
907841,5.0
1268977,5.0
656470,5.0
396488,4.0
233817,5.0
967620,5.0
505948,5.0
901858,5.0
414895,5.0
958269,3.0
771138,5.0
1229701,5.0
802507,5.0
844581,5.0
1101765,5.0
1120523,5.0
495233,5.0
1125537,5.0
1376067,5.0
819102,5.0
560138,5.0
1614481,5.0
918288,5.0
879486,5.0
1532527,5.0
1461592,5.0
1597619,5.0
909209,5.0
701576,5.0
907889,5.0
722863,5.0
763107,5.0
700339,5.0
579405,5.0
851816,5.0
1143948,5.0
1522054,5.0
66071,5.0
1368795,5.0
648208,4.0
1341480,5.0
981808,4.0
754510,5.0
1019760,5.0
346478,5.0
892065,5.0
773446,5.0
1257172,4.0
47849,5.0
113336,5.0
475310,5.0
815454,5.0
187586,4.0
382696,5.0
1211454,5.0
428441,5.0
1201288,5.0
1513618,5.0
26751,5.0
1250566,5.0
1053402,5.0
1453531,5.0
618054,4.0
1365919,5.0
1162679,5.0
655649,5.0
352850,5.0
119579,5.0
1205181,5.0
1476686,4.0
274353,5.0
252086,5.0
772596,5.0
1271562,5.0
355574,5.0
2273,5.0
882546,5.0
1420156,5.0
1400715,5.0
806693,5.0
431086,5.0
432160,5.0
914065,5.0
171219,5.0
659937,5.0
1188479,5.0
1672597,3.0
481078,5.0
414266,5.0
394540,5.0
58993,5.0
24605,5.0
247607,5.0
859955,5.0
1195267,3.0
1197521,5.0
395858,5.0
873295,5.0
1383224,5.0
1684174,5.0
177541,4.0
306606,5.0
296757,5.0
1518126,5.0
335852,5.0
488998,5.0
1418757,5.0
258574,5.0
998867,5.0
218845,5.0
1292039,5.0
1483281,5.0
1280004,5.0
948300,5.0
173496,5.0
240900,5.0
402529,5.0
851919,5.0
451786,5.0
162163,5.0
1219370,5.0
167164,5.0
1207804,5.0
220714,5.0
1527492,5.0
886603,5.0
528529,5.0
615111,5.0
535733,5.0
899457,5.0
452580,5.0
467406,5.0
115850,5.0
270386,5.0
1505334,5.0
1408142,5.0
1637061,5.0
244391,5.0
985888,5.0
18008,5.0
806987,5.0
1025977,4.0
1067286,5.0
1313123,5.0
398661,3.0
520313,5.0
450376,5.0
1026359,5.0
485120,4.0
1217933,5.0
870372,5.0
166267,5.0
1325525,5.0
1600619,5.0
1564284,5.0
236687,5.0
965188,5.0
1392938,5.0
1394410,5.0
476421,5.0
1228681,5.0
73509,5.0
1342131,5.0
1313782,5.0
700803,5.0
1467394,5.0
186185,5.0
1119020,5.0
13292,5.0
893395,4.0
561734,5.0
1658206,4.0
1522348,5.0
1148329,5.0
497562,5.0
965724,4.0
1022559,5.0
1692780,5.0
748256,5.0
853278,5.0
1467715,5.0
820097,5.0
1631598,5.0
226415,5.0
6656,5.0
502213,5.0
185814,4.0
760048,5.0
399252,5.0
142746,5.0
1037600,5.0
1480103,5.0
1650816,5.0
269789,4.0
1549669,5.0
1408352,5.0
76856,5.0
1530784,5.0
55274,5.0
1604948,5.0
657216,5.0
1214482,5.0
1527998,5.0
1500122,5.0
58103,5.0
965468,5.0
96789,5.0
174407,4.0
858180,5.0
474029,5.0
1082479,5.0
629104,5.0
1090716,5.0
1630434,5.0
556978,5.0
565979,5.0
667185,5.0
31497,5.0
95041,5.0
396927,5.0
425664,5.0
368438,5.0
1279929,4.0
975612,5.0
199668,5.0
945357,5.0
1205272,5.0
1374914,5.0
785233,3.0
479137,5.0
913851,5.0
553402,4.0
236701,5.0
1151680,4.0
454159,5.0
460416,5.0
645421,5.0
1233850,4.0
1543790,5.0
352648,5.0
1518743,5.0
1066525,5.0
154454,5.0
685629,5.0
777167,5.0
154301,5.0
940720,5.0
259276,5.0
604117,4.0
178590,5.0
556965,5.0
880729,5.0
1643008,5.0
1554631,5.0
1522089,5.0
810017,5.0
695830,4.0
1420498,5.0
1470330,5.0
1654030,5.0
925351,5.0
1183866,5.0
1224787,5.0
264934,5.0
844778,5.0
15508,5.0
71495,5.0
994916,5.0
973647,5.0
746950,5.0
394874,4.0
218127,5.0
295829,5.0
947930,5.0
154677,5.0
446587,5.0
469580,5.0
974292,5.0
1117744,5.0
1583217,5.0
308097,5.0
1622757,5.0
90509,5.0
1683887,5.0
1192705,5.0
345767,5.0
584882,5.0
990984,5.0
1679328,5.0
1221715,4.0
1696559,5.0
517806,5.0
1075158,4.0
344591,5.0
219416,5.0
1204892,5.0
1174191,5.0
360392,5.0
167893,5.0
176300,4.0
1090996,5.0
1146332,5.0
1558689,5.0
886726,5.0
397317,5.0
685512,4.0
1585882,5.0
283022,5.0
558269,5.0
1674912,5.0
3448,5.0
358708,4.0
418331,5.0
861882,4.0
1692549,5.0
683433,5.0
1167106,5.0
1328551,5.0
409299,5.0
195810,5.0
226715,5.0
1085935,5.0
1028217,5.0
483414,5.0
328848,5.0
1058263,5.0
1290141,5.0
3479,5.0
1315017,4.0
436100,5.0
1572602,5.0
1548931,5.0
350203,5.0
208412,5.0
476799,5.0
186674,3.0
18568,5.0
862238,3.0
649259,5.0
1280125,5.0
1177410,5.0
8154,5.0
691230,5.0
442445,5.0
637125,5.0
1115462,5.0
19385,5.0
1632222,5.0
287611,5.0
303233,5.0
918815,5.0
265412,5.0
1271691,5.0
529519,4.0
823042,5.0
288126,5.0
555511,5.0
1064107,5.0
113781,4.0
431342,5.0
427954,5.0
1526632,5.0
1546424,5.0
1514211,5.0
967139,5.0
1047987,5.0
447106,5.0
1452653,5.0
1279971,5.0
497966,4.0
293262,5.0
897135,5.0
1306556,5.0
1198259,5.0
516989,5.0
1193250,5.0
1654971,5.0
1034766,5.0
1655166,5.0
1518740,5.0
1396511,5.0
300890,5.0
798727,5.0
1430930,5.0
529404,5.0
1145610,5.0
1274426,5.0
252228,5.0
326662,5.0
885605,3.0
1559443,5.0
666343,5.0
631726,5.0
1196099,4.0
494518,5.0
387829,5.0
922392,5.0
1555610,5.0
146498,5.0
282318,4.0
782599,5.0
262468,5.0
45338,5.0
1094073,5.0
917432,5.0
298062,5.0
555232,5.0
1655836,5.0
602717,5.0
1353452,5.0
1510708,5.0
974517,5.0
80025,4.0
560693,5.0
1391217,5.0
1340748,5.0
1090315,5.0
262818,5.0
656628,5.0
255679,5.0
791076,5.0
1697372,5.0
374097,5.0
1373203,5.0
604317,4.0
932114,4.0
750479,4.0
1325422,5.0
908760,5.0
1263888,5.0
1573564,5.0
1638393,5.0
472247,5.0
1189752,4.0
648489,5.0
91906,5.0
708555,5.0
835581,4.0
1641850,5.0
1204365,5.0
1435359,5.0
216218,5.0
697388,4.0
100805,5.0
696609,5.0
677864,4.0
1353203,5.0
1565215,4.0
409724,5.0
503463,5.0
700163,5.0
745070,5.0
131386,5.0
388072,5.0
1648911,5.0
1576450,5.0
192577,5.0
1008033,5.0
283415,5.0
1018866,5.0
339775,5.0
148400,5.0
74556,5.0
1083355,5.0
1195254,5.0
1652510,5.0
453225,5.0
101006,5.0
766671,5.0
761706,5.0
1330539,5.0
1113846,5.0
494063,5.0
1694164,5.0
1483033,5.0
905075,5.0
754404,5.0
1506973,5.0
605865,5.0
1087695,3.0
1427444,5.0
805016,5.0
1444065,5.0
1102075,5.0
663064,5.0
125921,5.0
757664,2.0
1345719,5.0
741981,5.0
1472544,5.0
10400,5.0
678401,5.0
106790,4.0
634660,5.0
513231,4.0
767407,5.0
1595058,5.0
664223,5.0
397729,5.0
197156,5.0
1451576,5.0
148832,5.0
748856,5.0
1361649,5.0
1190160,5.0
1433840,5.0
929900,5.0
148904,5.0
1389307,5.0
850798,5.0
796034,5.0
643934,4.0
1551520,5.0
1546308,4.0
1238963,5.0
533610,5.0
608495,5.0
1257218,5.0
738354,5.0
1507301,5.0
581464,5.0
1451406,5.0
1081523,3.0
268095,5.0
1149073,5.0
1557763,5.0
1061568,5.0
23641,5.0
1269077,5.0
1505436,5.0
167242,5.0
86935,5.0
316302,5.0
1583755,5.0
929893,5.0
387312,5.0
470890,5.0
965369,5.0
1101279,5.0
50500,5.0
962683,5.0
20418,5.0
1282561,5.0
924750,5.0
1138241,5.0
525690,5.0
512848,4.0
26865,5.0
1213111,5.0
248802,5.0
1228911,5.0
438899,5.0
441936,5.0
659444,5.0
1268394,5.0
139913,5.0
107663,5.0
966716,5.0
275181,5.0
226798,5.0
1624023,5.0
1077055,5.0
1644458,5.0
291236,5.0
1043013,5.0
173970,4.0
1601203,5.0
435640,5.0
1116357,5.0
1574496,5.0
626898,5.0
1141988,5.0
1228980,5.0
446828,5.0
316735,5.0
558300,5.0
275169,5.0
1116959,5.0
1635027,5.0
1410763,5.0
463286,5.0
1416691,5.0
251255,5.0
142347,5.0
702351,5.0
1053133,5.0
466743,5.0
445454,5.0
1218607,5.0
1637525,5.0
1166924,5.0
1374294,5.0
637630,5.0
978340,5.0
556350,5.0
1040689,5.0
507249,5.0
1420609,5.0
136806,5.0
1608313,5.0
1037494,5.0
1147309,5.0
1179802,5.0
1160949,5.0
900514,5.0
1046357,5.0
1683983,5.0
592302,5.0
130016,5.0
734087,5.0
1094192,5.0
342638,5.0
1282639,5.0
1497086,5.0
1198839,5.0
1018090,5.0
767699,4.0
597569,4.0
1223332,5.0
1175821,5.0
785219,5.0
656832,5.0
410792,4.0
795349,5.0
1181406,5.0
1508915,5.0
1180198,5.0
1209634,5.0
1376886,4.0
898433,5.0
567311,5.0
1506747,5.0
1558440,5.0
1364058,5.0
1175803,5.0
1577139,5.0
1374630,5.0
1368492,5.0
1201642,5.0
638081,5.0
514866,5.0
139170,5.0
1062913,5.0
1293664,5.0
702062,5.0
87676,5.0
1215950,5.0
1411134,5.0
1466842,5.0
1228229,4.0
731119,4.0
1078944,5.0
876305,5.0
660916,5.0
597126,5.0
116939,5.0
34860,5.0
993936,4.0
1360803,5.0
997857,5.0
1314185,5.0
1170062,5.0
538713,5.0
1249655,5.0
484219,5.0
616645,5.0
1285842,5.0
1627054,5.0
1468972,5.0
580246,5.0
777448,5.0
579790,5.0
712750,5.0
171981,4.0
700360,5.0
1554235,5.0
498292,5.0
1250420,5.0
1309066,5.0
302289,5.0
109379,4.0
676537,4.0
68590,5.0
859067,5.0
121066,5.0
811298,5.0
16572,5.0
24210,5.0
1271136,5.0
1389531,5.0
174648,5.0
1639892,5.0
1514963,5.0
1564781,5.0
1101049,5.0
239570,4.0
614624,5.0
1066660,5.0
1673292,5.0
676219,5.0
61211,5.0
1663439,5.0
540990,5.0
857914,5.0
526194,5.0
395727,5.0
1219070,5.0
225281,5.0
62760,5.0
1346130,5.0
983879,4.0
1302889,5.0
821818,5.0
701041,5.0
1466706,5.0
1599216,5.0
1090248,5.0
1533065,5.0
420651,5.0
1498653,4.0
427212,5.0
1045082,5.0
1609390,5.0
812545,4.0
260752,5.0
188565,5.0
1071883,5.0
669483,5.0
1262636,5.0
1284203,4.0
291134,5.0
942980,5.0
160887,5.0
1339079,5.0
1482624,5.0
446386,5.0
545531,5.0
1622543,5.0
1138997,5.0
1316542,4.0
1456027,5.0
165856,5.0
330716,5.0
1207057,5.0
1697170,5.0
980343,5.0
1085022,4.0
1576022,5.0
1385268,5.0
130990,5.0
230524,5.0
566284,4.0
1401461,5.0
361275,5.0
1495277,5.0
1555539,5.0
497782,3.0
1083433,5.0
8277,5.0
158474,5.0
1278336,5.0
843681,5.0
1541275,5.0
1559190,5.0
607604,5.0
439916,5.0
494458,5.0
427372,5.0
1552408,5.0
563786,2.0
1124594,4.0
454291,5.0
848861,5.0
1690123,5.0
262527,5.0
825003,4.0
1653516,5.0
691809,5.0
1019895,5.0
484232,5.0
1145926,5.0
471280,5.0
238604,5.0
1213223,5.0
552978,5.0
1148169,5.0
1422703,5.0
423898,5.0
1489045,5.0
1066391,5.0
1680134,5.0
93952,5.0
790294,5.0
699720,5.0
1484963,5.0
1079657,5.0
306722,5.0
146090,5.0
402808,5.0
1690246,5.0
668762,5.0
1218251,5.0
1632828,5.0
728713,5.0
648802,5.0
352103,5.0
222392,5.0
1605046,5.0
445691,5.0
991315,5.0
1061905,5.0
1030499,5.0
1097656,5.0
696281,5.0
640126,5.0
1213075,5.0
828396,5.0
731465,5.0
1689859,5.0
171273,5.0
1152414,5.0
1525481,5.0
1653118,5.0
1436804,5.0
240693,5.0
799979,5.0
1394919,5.0
906415,5.0
293678,5.0
292349,5.0
377435,5.0
529016,5.0
124935,5.0
1696624,5.0
1514659,5.0
1063082,5.0
1155956,4.0
381935,5.0
1080301,5.0
117023,5.0
412081,5.0
999107,4.0
14403,4.0
1167450,5.0
911774,5.0
672580,5.0
512946,5.0
17406,5.0
1469914,5.0
599560,5.0
411098,5.0
1244743,3.0
270480,5.0
555444,5.0
285923,5.0
1466154,5.0
1169169,5.0
931321,5.0
1173668,5.0
1594802,5.0
1679743,5.0
1206774,5.0
407590,5.0
988647,4.0
1563936,5.0
1362124,5.0
1251219,4.0
648471,5.0
287952,5.0
1331685,5.0
399029,5.0
919697,5.0
650961,5.0
1534740,5.0
187861,5.0
312364,5.0
690335,4.0
575750,5.0
1622102,5.0
796418,5.0
881929,5.0
913557,5.0
1345579,5.0
439486,5.0
1075546,4.0
537770,4.0
521736,5.0
1558250,5.0
373594,5.0
201038,5.0
107559,5.0
847636,5.0
1015385,5.0
81429,5.0
1558519,5.0
1520073,5.0
942837,1.0
1200955,5.0
155983,5.0
529375,5.0
1396899,5.0
901492,5.0
406528,5.0
752377,5.0
968661,5.0
88261,5.0
1287754,5.0
647705,4.0
964467,5.0
1458555,5.0
1406247,5.0
391566,5.0
218470,5.0
881650,5.0
144692,5.0
589653,5.0
358381,5.0
496903,4.0
931107,5.0
69031,4.0
1423535,5.0
1448514,3.0
822703,5.0
1065286,5.0
1050210,5.0
1290886,5.0
753160,5.0
687769,5.0
994260,5.0
841154,5.0
1495287,5.0
1527262,5.0
919394,5.0
999939,5.0
1465272,5.0
548018,5.0
1284028,5.0
685425,5.0
1011716,5.0
677337,5.0
1488963,5.0
154722,5.0
1592886,5.0
1561630,5.0
294944,5.0
992666,5.0
1270893,5.0
569155,5.0
836763,5.0
203964,4.0
1062303,5.0
1613367,5.0
1418545,4.0
804192,5.0
418100,5.0
1405629,5.0
1066478,5.0
366775,5.0
1350884,5.0
55868,5.0
717538,5.0
658345,5.0
213989,5.0
711488,5.0
569088,5.0
989832,4.0
168197,5.0
58576,5.0
596627,5.0
1111411,5.0
1390255,5.0
1639480,5.0
1628697,5.0
349227,5.0
1204584,5.0
432499,5.0
950524,5.0
302918,5.0
998954,3.0
1296189,5.0
132215,5.0
1180128,5.0
1567119,5.0
568071,4.0
394182,5.0
1460444,5.0
1399676,5.0
775376,5.0
576561,5.0
807590,5.0
113250,5.0
128641,4.0
1531990,5.0
578010,5.0
1002715,5.0
830838,5.0
1396463,5.0
315435,5.0
969864,5.0
525595,5.0
60252,5.0
42212,5.0
184311,5.0
440813,5.0
1082378,5.0
1207648,5.0
641473,5.0
803702,5.0
98994,5.0
1222781,5.0
914393,5.0
621512,5.0
1466945,5.0
1286357,5.0
242802,5.0
1084093,5.0
1336812,5.0
1107030,4.0
322148,4.0
1515142,5.0
1008875,5.0
1060244,5.0
590433,5.0
672362,4.0
1049618,5.0
270624,5.0
483835,5.0
1612999,5.0
132506,4.0
559646,5.0
1416171,5.0
521977,5.0
1539566,5.0
327193,5.0
126245,5.0
30889,5.0
1147158,5.0
1513133,5.0
438421,5.0
187457,5.0
523921,5.0
954185,5.0
1359750,5.0
1499431,5.0
460308,5.0
706404,5.0
637540,5.0
349165,5.0
736842,5.0
1467907,5.0
272867,5.0
957527,5.0
734722,5.0
1241770,5.0
958853,5.0
260911,4.0
1199762,5.0
1359587,5.0
1079355,5.0
343549,5.0
1695785,5.0
1070775,5.0
412962,5.0
1056139,5.0
1017476,5.0
192509,5.0
785874,5.0
327350,5.0
1407420,5.0
341027,5.0
792199,5.0
199277,5.0
1151223,5.0
1108237,5.0
839699,5.0
1488729,5.0
1031938,5.0
1681632,5.0
1250992,5.0
354463,5.0
300497,5.0
619959,5.0
565744,5.0
1087286,4.0
881451,5.0
56297,5.0
792203,5.0
733753,5.0
1511059,5.0
727668,5.0
1438370,5.0
332070,5.0
14559,5.0
303133,5.0
577397,5.0
206042,5.0
1171315,5.0
313228,5.0
207089,5.0
1622859,5.0
451863,5.0
1012949,5.0
612126,5.0
34036,5.0
940911,5.0
1582232,5.0
81150,5.0
755575,5.0
1149230,5.0
1513508,5.0
1235013,5.0
1650110,5.0
1631794,5.0
1536785,5.0
1225801,5.0
1089682,4.0
934777,5.0
603193,5.0
1533485,5.0
244345,5.0
4452,5.0
1085387,5.0
890910,5.0
1339165,5.0
1057356,5.0
1628096,5.0
904266,5.0
854538,4.0
27583,5.0
246338,5.0
951175,5.0
1369267,5.0
1643939,5.0
6195,5.0
555081,5.0
708897,5.0
1031420,5.0
1114990,5.0
1384509,5.0
367735,4.0
213372,5.0
72694,5.0
31462,4.0
937414,5.0
303079,5.0
458874,5.0
1650795,5.0
1600270,5.0
1670915,5.0
1267916,5.0
291793,5.0
391918,5.0
1293433,5.0
542596,5.0
293800,5.0
1431617,5.0
916302,5.0
169881,5.0
1544217,5.0
208418,5.0
424852,5.0
361797,5.0
1647854,5.0
340928,5.0
53464,5.0
1259513,5.0
1019004,5.0
555704,5.0
974946,5.0
406021,5.0
875871,5.0
187295,5.0
842837,5.0
1117844,5.0
1127832,5.0
559754,5.0
685929,5.0
908713,5.0
1107211,5.0
235083,5.0
1027579,5.0
1440642,5.0
1639744,5.0
1523108,5.0
1446053,5.0
1400681,5.0
1351082,5.0
382533,5.0
425539,3.0
1053992,5.0
362555,5.0
1484619,5.0
935800,5.0
248110,5.0
1553742,5.0
503950,5.0
952398,5.0
811596,5.0
139138,5.0
1119251,5.0
282781,5.0
59795,5.0
833886,5.0
1425534,5.0
1288727,5.0
1473876,5.0
344155,5.0
864228,5.0
1228553,5.0
1521685,5.0
1190432,5.0
967590,5.0
309954,5.0
876719,5.0
1580674,5.0
1140131,4.0
832947,5.0
1625145,5.0
756675,5.0
1239337,5.0
1454315,5.0
737245,5.0
1314684,5.0
126980,5.0
760463,5.0
1252942,5.0
1256974,5.0
1093593,5.0
365915,5.0
211998,5.0
208441,5.0
727404,5.0
1098698,5.0
1349184,5.0
454511,5.0
1684991,5.0
93578,5.0
1148564,5.0
1025269,5.0
1194182,5.0
1633655,5.0
1396482,5.0
1463603,5.0
927191,5.0
1188733,5.0
610758,5.0
365833,5.0
383066,5.0
840138,4.0
299311,5.0
519192,5.0
608975,5.0
1369212,5.0
1492843,5.0
1004607,5.0
1535887,5.0
508784,4.0
1187488,5.0
574812,5.0
152202,5.0
1246493,5.0
902395,5.0
1312506,5.0
591117,5.0
380502,5.0
981206,5.0
1494438,5.0
1493413,5.0
953898,5.0
742203,5.0
1531720,5.0
17369,3.0
1150254,5.0
1017343,5.0
406806,5.0
1191345,5.0
144965,5.0
286888,5.0
1303984,5.0
1223930,5.0
523066,5.0
489002,5.0
11230,5.0
1341636,5.0
1284331,4.0
671174,5.0
508751,5.0
1117932,4.0
171123,5.0
627124,5.0
1003619,5.0
1525193,4.0
1558653,5.0
338106,5.0
316061,5.0
1415122,4.0
1448749,5.0
649867,5.0
1330387,5.0
769473,5.0
838801,4.0
1692746,5.0
78701,5.0
18921,5.0
1227444,5.0
225134,5.0
15567,5.0
584907,5.0
1445122,5.0
108409,5.0
1682541,5.0
806851,5.0
173539,5.0
1185443,5.0
115158,5.0
1312490,5.0
356254,5.0
1210920,5.0
408549,5.0
691129,5.0
394859,3.0
1406715,5.0
856191,5.0
285722,5.0
749184,4.0
833427,5.0
139526,5.0
1320832,5.0
1368718,5.0
1599838,5.0
470935,5.0
1354180,4.0
398496,5.0
572787,5.0
598535,5.0
1426552,5.0
1241856,5.0
446306,5.0
902428,5.0
613796,4.0
1222216,4.0
279299,5.0
1364214,5.0
942345,5.0
1316869,5.0
1613926,5.0
886899,5.0
1214135,5.0
188002,5.0
1197263,5.0
1466661,5.0
529624,4.0
1351148,5.0
1606523,5.0
1675605,5.0
949002,5.0
1085842,5.0
201652,5.0
837357,5.0
42621,5.0
284405,5.0
581532,5.0
187593,5.0
1518426,5.0
714916,5.0
17950,5.0
861276,5.0
525616,5.0
1268998,5.0
957634,5.0
1517898,5.0
894727,5.0
451086,5.0
751564,5.0
397897,5.0
1612214,5.0
49444,5.0
927583,4.0
1417183,5.0
1269029,5.0
520193,5.0
211512,4.0
940299,5.0
69792,5.0
109738,5.0
1426578,5.0
1051996,5.0
1279187,5.0
590928,5.0
957260,5.0
1087881,5.0
85927,5.0
689946,5.0
365632,5.0
182970,5.0
213893,5.0
388098,5.0
547191,5.0
1201900,5.0
1376673,5.0
699975,5.0
1444882,5.0
1199871,5.0
1166022,5.0
944491,5.0
1356095,5.0
794403,5.0
1238055,5.0
1179452,5.0
858234,5.0
699280,5.0
705031,5.0
592082,4.0
453398,5.0
714338,5.0
1001649,5.0
1030677,5.0
335925,5.0
1560499,5.0
1522879,5.0
1188478,5.0
1286212,5.0
881546,5.0
241148,5.0
1263751,5.0
